date      , admin1       , admin2     , market                         , latitude    , longitude  , category             , commodity                  , unit  , priceflag, pricetype, currency, price   , usdprice
2023-06-15, Rift Valley  , Turkana    , HongKong (Kakuma)              , 3.747204    , 34.83929   , oil and fats         , Oil (vegetable)            , L     , aggregate, Retail   , KES     ,   250   ,   1.7883
2023-06-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    40   ,   0.2861
2023-06-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    65   ,   0.4649
2023-06-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   160   ,   1.1445
2023-06-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,   100   ,   0.7153
2023-06-15, Rift Valley  , Turkana    , Kakuma 2                       , 3.752637    , 34.823365  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8584
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    60   ,   0.4292
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   106.67,   0.763
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    70   ,   0.5007
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   200   ,   1.4306
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   190   ,   1.3591
2023-06-15, Rift Valley  , Turkana    , Kakuma 3                       , 3.768113    , 34.82177   , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    20   ,   0.1431
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    80   ,   0.5722
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   120   ,   0.8584
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   100   ,   0.7153
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    80   ,   0.5722
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.5 ,   0.0894
2023-06-15, Rift Valley  , Turkana    , Kakuma 4                       , 3.743085    , 34.806445  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   210   ,   1.5021
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    84   ,   0.6009
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   120   ,   0.8584
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,   100   ,   0.7153
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   124.17,   0.8882
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   114.55,   0.8194
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    83.33,   0.5961
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.92,   0.0924
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   223.11,   1.5959
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, oil and fats         , Cooking fat                , KG    , aggregate, Retail   , KES     ,   250   ,   1.7883
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 1)          , 3.768512718 , 34.72799937, pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   195   ,   1.3948
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    75   ,   0.5365
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   110   ,   0.7868
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   100   ,   0.7153
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Sorghum                    , KG    , aggregate, Retail   , KES     ,    70   ,   0.5007
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   100   ,   0.7153
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    85   ,   0.608
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 2)          , 3.760887785 , 34.75283168, pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   190   ,   1.3591
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   123.33,   0.8822
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    60   ,   0.4292
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   136   ,   0.9728
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   110   ,   0.7868
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10   ,   0.0715
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , miscellaneous food   , Sugar                      , KG    , aggregate, Retail   , KES     ,   223.33,   1.5975
2023-06-15, Rift Valley  , Turkana    , Kalobeyei (Village 3)          , 3.7478492   , 34.7617195 , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   200   ,   1.4306
2023-06-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    80   ,   0.5722
2023-06-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Rice                       , KG    , aggregate, Retail   , KES     ,   160   ,   1.1445
2023-06-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   110   ,   0.7868
2023-06-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    90   ,   0.6438
2023-06-15, Rift Valley  , Turkana    , Mogadishu (Kakuma)             , 3.71708     , 34.850333  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    12.5 ,   0.0894
2023-07-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    60   ,   0.4243
2023-07-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    59.2 ,   0.4186
2023-07-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   107.95,   0.7634
2023-07-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , miscellaneous food   , Salt                       , 200 G , aggregate, Retail   , KES     ,    10.89,   0.077
2023-07-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , pulses and nuts      , Beans (dry)                , KG    , aggregate, Retail   , KES     ,   192.56,   1.3617
2023-07-15, North Eastern, Garissa    , Dagahaley (Daadab)             , 0.185656    , 40.291621  , vegetables and fruits, Bananas                    , Unit  , aggregate, Retail   , KES     ,    10   ,   0.0707
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Maize                      , KG    , aggregate, Retail   , KES     ,    72.92,   0.5156
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Maize flour                , KG    , aggregate, Retail   , KES     ,   113.2 ,   0.8005
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Potatoes (Irish)           , KG    , aggregate, Retail   , KES     ,    63.57,   0.4495
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Sorghum                    , KG    , aggregate, Retail   , KES     ,    54.38,   0.3845
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , cereals and tubers   , Wheat flour                , KG    , aggregate, Retail   , KES     ,   105.29,   0.7445
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , "meat, fish and eggs", Meat (camel)               , KG    , aggregate, Retail   , KES     ,   480   ,   3.3943
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , "meat, fish and eggs", Meat (goat)                , KG    , aggregate, Retail   , KES     ,   550   ,   3.8893
2023-07-15, North Eastern, Garissa    , Hagadera (Daadab)              , 0.005502    , 40.367772  , milk and dairy       , Milk (UHT)                 , 500 ML, aggregate, Retail   , KES     ,    43.31,   0.3062
